Data,Descripcio_torn,temperature_2m,precipitation,rain,wind_speed_10m,weather_code
2024-01-04,Nit,10.8625,0.0,0.0,5.0125,3
2024-01-04,Tarda,14.6875,0.2,0.2,8.375,51
2024-01-05,Matí,11.1875,0.0,0.0,3.7125,3
2024-01-05,Nit,9.8375,4.7,4.7,7.225,63
2024-01-05,Tarda,12.0125,14.6,14.6,6.325,63
2024-01-06,Matí,8.85,0.0,0.0,16.0625,3
2024-01-06,Nit,8.6375,1.7000000000000002,1.7000000000000002,10.4375,55
2024-01-06,Tarda,12.85,0.0,0.0,23.225,1
2024-01-07,Matí,7.7125,0.0,0.0,16.2625,0
2024-01-07,Nit,6.7,0.0,0.0,16.975,0
2024-01-07,Tarda,11.0625,0.0,0.0,21.7875,1
2024-01-08,Matí,3.8125,0.0,0.0,9.6875,0
2024-01-08,Nit,5.1,0.0,0.0,13.9,0
2024-01-08,Tarda,8.9,0.0,0.0,6.725,0
2024-01-09,Matí,2.7125,0.0,0.0,6.6875,1
2024-01-09,Nit,2.4,0.0,0.0,6.5874999999999995,3
2024-01-09,Tarda,8.825,0.0,0.0,7.9875,3
2024-01-10,Matí,7.5,0.8,0.8,5.0625,51
2024-01-10,Nit,6.65,0.0,0.0,5.925,3
2024-01-10,Tarda,9.475,5.9,5.9,4.2875,61
2024-01-11,Matí,5.775,0.0,0.0,5.85,3
2024-01-11,Nit,4.4625,0.0,0.0,6.15,3
2024-01-11,Tarda,9.775,0.0,0.0,4.5625,3
2024-01-12,Matí,5.9,0.0,0.0,11.7125,3
2024-01-12,Nit,5.6125,0.0,0.0,8.2875,3
2024-01-12,Tarda,10.8875,0.0,0.0,10.1375,3
2024-01-13,Matí,4.8,0.0,0.0,6.75,3
2024-01-13,Nit,4.2875,0.0,0.0,7.525,3
2024-01-13,Tarda,10.9125,0.0,0.0,8.15,3
2024-01-14,Matí,8.55,0.0,0.0,7.0875,3
2024-01-14,Nit,6.3625,0.0,0.0,7.0875,3
2024-01-14,Tarda,14.425,0.0,0.0,8.0375,3
2024-01-15,Matí,8.65,0.0,0.0,10.7,3
2024-01-15,Nit,9.0375,0.0,0.0,7.6375,3
2024-01-15,Tarda,15.3375,0.0,0.0,8.7,3
2024-01-16,Matí,10.725,0.0,0.0,9.7375,3
2024-01-16,Nit,8.275,0.0,0.0,4.45,3
2024-01-16,Tarda,15.0,0.0,0.0,5.9875,3
2024-01-17,Matí,12.15,0.2,0.2,10.2375,51
2024-01-17,Nit,10.775,0.8,0.8,6.9625,53
2024-01-17,Tarda,16.25,0.5,0.5,22.25,51
2024-01-18,Matí,14.8625,0.0,0.0,18.6,2
2024-01-18,Nit,14.225,0.0,0.0,14.875,3
2024-01-18,Tarda,17.825,0.0,0.0,19.2125,2
2024-01-19,Matí,10.3875,7.0,7.0,10.8125,61
2024-01-19,Nit,11.6625,0.5,0.5,7.525,53
2024-01-19,Tarda,8.45,2.6,2.6,9.8625,53
2024-01-20,Matí,6.8375,0.0,0.0,7.4875,3
2024-01-20,Nit,6.6875,0.1,0.1,4.4375,51
2024-01-20,Tarda,10.950000000000001,0.0,0.0,8.65,3
2024-01-21,Matí,4.7625,0.0,0.0,4.8625,2
2024-01-21,Nit,4.6625,0.0,0.0,4.9125,1
2024-01-21,Tarda,11.575,0.0,0.0,6.2875,0
2024-01-22,Matí,4.8,0.0,0.0,7.3,3
2024-01-22,Nit,4.025,0.0,0.0,7.7749999999999995,3
2024-01-22,Tarda,12.975,0.0,0.0,9.975,3
2024-01-23,Matí,7.3875,0.0,0.0,6.8375,2
2024-01-23,Nit,5.8,0.0,0.0,5.7875,3
2024-01-23,Tarda,13.6,0.0,0.0,6.4625,3
2024-01-24,Matí,8.925,0.0,0.0,5.775,3
2024-01-24,Nit,7.449999999999999,0.0,0.0,6.0,3
2024-01-24,Tarda,14.712499999999999,0.0,0.0,6.3375,0
2024-01-25,Matí,9.375,0.0,0.0,7.125,0
2024-01-25,Nit,8.1375,0.0,0.0,5.8125,3
2024-01-25,Tarda,16.3875,0.0,0.0,5.6000000000000005,3
2024-01-26,Matí,10.9,0.0,0.0,6.925000000000001,3
2024-01-26,Nit,9.7625,0.0,0.0,6.0125,3
2024-01-26,Tarda,16.3875,0.0,0.0,6.0,3
2024-01-27,Matí,9.6125,0.0,0.0,6.65,2
2024-01-27,Nit,9.925,0.0,0.0,5.55,3
2024-01-27,Tarda,13.95,0.0,0.0,6.8,3
2024-01-28,Matí,9.275,0.0,0.0,4.625,3
2024-01-28,Nit,8.55,0.0,0.0,3.9625,3
2024-01-28,Tarda,12.525,0.0,0.0,6.55,3
2024-01-29,Matí,11.4125,0.0,0.0,4.95,3
2024-01-29,Nit,8.9375,0.0,0.0,5.7875,3
2024-01-29,Tarda,13.575,0.2,0.2,7.175,51
2024-01-30,Matí,10.625,0.0,0.0,4.75,3
2024-01-30,Nit,9.9625,0.0,0.0,4.7625,3
2024-01-30,Tarda,13.5,0.1,0.1,6.45,51
2024-01-31,Matí,6.9375,0.0,0.0,6.175,3
2024-01-31,Nit,8.025,0.0,0.0,4.575,2
2024-01-31,Tarda,13.0625,0.0,0.0,10.85,2
2024-02-01,Matí,8.0,0.0,0.0,7.975,3
2024-02-01,Nit,6.7625,0.0,0.0,5.925,3
2024-02-01,Tarda,15.1625,0.0,0.0,8.2625,3
2024-02-02,Matí,8.2375,0.0,0.0,7.5,2
2024-02-02,Nit,8.1875,0.0,0.0,5.6375,3
2024-02-02,Tarda,15.025,0.0,0.0,7.3374999999999995,0
2024-02-03,Matí,8.7,0.0,0.0,8.2625,3
2024-02-03,Nit,7.825,0.0,0.0,6.2625,0
2024-02-03,Tarda,16.575,0.0,0.0,11.1375,3
2024-02-04,Matí,9.1875,0.0,0.0,7.825,0
2024-02-04,Nit,8.4,0.0,0.0,6.2125,3
2024-02-04,Tarda,16.8875,0.0,0.0,6.95,1
2024-02-05,Matí,9.1,0.0,0.0,6.775,0
2024-02-05,Nit,8.2125,0.0,0.0,6.3,3
2024-02-05,Tarda,16.1375,0.0,0.0,9.6375,3
2024-02-06,Matí,10.15,0.0,0.0,8.2875,3
2024-02-06,Nit,8.55,0.0,0.0,5.05,3
2024-02-06,Tarda,13.7625,0.1,0.1,10.75,51
2024-02-07,Matí,8.4375,0.0,0.0,8.075,3
2024-02-07,Nit,10.3,0.0,0.0,6.05,3
2024-02-07,Tarda,16.925,0.0,0.0,12.9875,3
2024-02-08,Matí,11.3875,0.0,0.0,10.9625,3
2024-02-08,Nit,11.4625,0.0,0.0,8.3625,3
2024-02-08,Tarda,16.3625,0.0,0.0,17.025,3
2024-02-09,Matí,13.075,2.4,2.4,15.625,53
2024-02-09,Nit,12.7125,0.2,0.2,9.55,51
2024-02-09,Tarda,14.5375,0.2,0.2,18.05,51
2024-02-10,Matí,12.375,0.9,0.9,15.4375,53
2024-02-10,Nit,11.6875,4.4,4.4,8.1625,61
2024-02-10,Tarda,13.775,0.39999999999999997,0.39999999999999997,9.7,51
2024-02-11,Matí,9.9625,0.0,0.0,16.3875,1
2024-02-11,Nit,9.0375,0.0,0.0,16.275,3
2024-02-11,Tarda,14.35,0.0,0.0,22.025,0
2024-02-12,Matí,9.475,0.0,0.0,11.8,0
2024-02-12,Nit,8.5875,0.5,0.5,5.6125,53
2024-02-12,Tarda,17.2,0.0,0.0,18.3125,1
2024-02-13,Matí,9.8125,0.1,0.1,7.699999999999999,51
2024-02-13,Nit,9.125,0.0,0.0,3.8625,3
2024-02-13,Tarda,13.8125,0.0,0.0,12.5875,1
2024-02-14,Matí,9.5125,0.0,0.0,6.725,3
2024-02-14,Nit,8.5625,0.0,0.0,4.1125,3
2024-02-14,Tarda,16.2875,0.0,0.0,9.2,3
2024-02-15,Matí,12.087499999999999,0.0,0.0,4.2625,3
2024-02-15,Nit,11.05,0.0,0.0,5.2875,3
2024-02-15,Tarda,14.8,0.0,0.0,7.425,3
2024-02-16,Matí,13.5,0.0,0.0,8.3125,3
2024-02-16,Nit,11.275,0.2,0.2,5.6625,51
2024-02-16,Tarda,14.625,0.6,0.6,5.625,51
2024-02-17,Matí,13.0125,0.8,0.8,11.325,53
2024-02-17,Nit,12.1125,0.30000000000000004,0.30000000000000004,6.487500000000001,51
2024-02-17,Tarda,16.725,0.0,0.0,8.825,0
2024-02-18,Matí,10.4,0.0,0.0,5.6125,3
2024-02-18,Nit,9.2625,0.0,0.0,4.8375,3
2024-02-18,Tarda,15.925,0.0,0.0,10.525,3
2024-02-19,Matí,12.55,0.0,0.0,5.6875,3
2024-02-19,Nit,11.025,0.0,0.0,3.8875,3
2024-02-19,Tarda,15.4125,0.0,0.0,8.575,3
2024-02-20,Matí,10.375,0.0,0.0,7.9,3
2024-02-20,Nit,9.8125,0.0,0.0,4.575,3
2024-02-20,Tarda,15.5875,0.0,0.0,11.35,3
2024-02-21,Matí,9.9375,0.0,0.0,6.65,3
2024-02-21,Nit,8.8375,0.0,0.0,4.7375,3
2024-02-21,Tarda,14.825,0.0,0.0,18.2625,3
2024-02-22,Matí,12.1875,0.0,0.0,9.2625,3
2024-02-22,Nit,11.2125,0.0,0.0,6.4125,3
2024-02-22,Tarda,17.4125,0.0,0.0,17.2625,3
2024-02-23,Matí,10.3625,3.1,3.1,17.224999999999998,55
2024-02-23,Nit,11.1125,3.4000000000000004,3.4000000000000004,9.05,61
2024-02-23,Tarda,13.9625,0.0,0.0,21.225,0
2024-02-24,Matí,8.075,0.0,0.0,8.2125,3
2024-02-24,Nit,7.775,0.0,0.0,7.375,3
2024-02-24,Tarda,11.8,0.4,0.4,11.975,51
2024-02-25,Matí,9.2625,0.0,0.0,9.075,3
2024-02-25,Nit,7.5,0.0,0.0,5.85,3
2024-02-25,Tarda,13.475,0.0,0.0,18.075,3
2024-02-26,Matí,11.225,0.0,0.0,7.237500000000001,3
2024-02-26,Nit,12.6625,0.0,0.0,11.0125,3
2024-02-26,Tarda,14.1625,0.0,0.0,12.7375,3
2024-02-27,Matí,8.9125,0.0,0.0,7.1875,3
2024-02-27,Nit,9.4125,0.30000000000000004,0.30000000000000004,7.8375,51
2024-02-27,Tarda,14.1875,1.2,1.2,11.2125,55
2024-02-28,Matí,10.9,0.0,0.0,15.5875,3
2024-02-28,Nit,10.5625,0.0,0.0,7.5875,3
2024-02-28,Tarda,14.2125,0.0,0.0,10.725,0
2024-02-29,Matí,8.4375,0.0,0.0,6.8375,0
2024-02-29,Nit,8.125,0.0,0.0,5.45,3
2024-02-29,Tarda,15.4,0.0,0.0,13.1125,3
2024-03-01,Matí,11.2625,0.0,0.0,14.9375,3
2024-03-01,Nit,10.65,3.7,3.7,8.0,61
2024-03-01,Tarda,16.5125,0.0,0.0,11.7375,0
2024-03-02,Matí,10.725,0.0,0.0,7.6,3
2024-03-02,Nit,10.4875,0.1,0.1,12.6375,51
2024-03-02,Tarda,15.0625,0.0,0.0,22.2,3
2024-03-03,Matí,8.1,10.899999999999999,9.7,19.15,75
2024-03-03,Nit,10.9,6.0,6.0,16.9875,61
2024-03-03,Tarda,13.3875,0.0,0.0,26.4,3
2024-03-04,Matí,8.5125,0.0,0.0,10.95,1
2024-03-04,Nit,9.125,0.0,0.0,17.475,3
2024-03-04,Tarda,15.0875,0.0,0.0,10.0,3
2024-03-05,Matí,9.924999999999999,0.1,0.1,4.5875,51
2024-03-05,Nit,8.862499999999999,0.0,0.0,5.575,1
2024-03-05,Tarda,14.35,0.1,0.1,8.2375,51
2024-03-06,Matí,9.4875,0.1,0.1,6.275,51
2024-03-06,Nit,8.625,0.0,0.0,6.2125,1
2024-03-06,Tarda,13.1625,0.0,0.0,11.1875,3
2024-03-07,Matí,8.3625,0.0,0.0,5.1375,3
2024-03-07,Nit,8.575,0.0,0.0,5.6375,3
2024-03-07,Tarda,13.525,0.1,0.1,11.275,51
2024-03-08,Matí,13.0,3.1,3.1,15.3375,61
2024-03-08,Nit,10.6375,1.1,1.1,6.1625,53
2024-03-08,Tarda,14.1875,1.1,1.1,17.35,53
2024-03-09,Matí,12.1875,8.7,8.7,17.3125,61
2024-03-09,Nit,10.375,0.2,0.2,8.9375,51
2024-03-09,Tarda,12.475,12.5,12.5,21.45,63
2024-03-10,Matí,9.3,0.0,0.0,11.5,1
2024-03-10,Nit,8.775,0.2,0.2,10.8625,51
2024-03-10,Tarda,14.0375,0.0,0.0,19.1125,3
2024-03-11,Matí,10.2625,0.0,0.0,15.5625,3
2024-03-11,Nit,8.65,0.0,0.0,9.0875,2
2024-03-11,Tarda,16.1,0.1,0.1,11.3875,51
2024-03-12,Matí,8.7,0.0,0.0,6.7,2
2024-03-12,Nit,7.9,0.0,0.0,4.9875,3
2024-03-12,Tarda,13.2625,0.0,0.0,7.95,2
2024-03-13,Matí,9.8375,0.0,0.0,6.025,0
2024-03-13,Nit,7.887499999999999,0.0,0.0,5.1000000000000005,3
2024-03-13,Tarda,15.35,0.0,0.0,15.3625,0
2024-03-14,Matí,9.9125,0.0,0.0,7.475,1
2024-03-14,Nit,8.0875,0.0,0.0,4.95,2
2024-03-14,Tarda,15.1125,0.0,0.0,16.8875,3
2024-03-15,Matí,11.9875,0.2,0.2,5.3875,51
2024-03-15,Nit,10.375,0.0,0.0,3.6625,3
2024-03-15,Tarda,14.575,0.0,0.0,7.5375,3
2024-03-16,Matí,14.0125,0.0,0.0,5.1,3
2024-03-16,Nit,11.8625,0.0,0.0,3.7125,3
2024-03-16,Tarda,16.3,0.0,0.0,11.45,2
2024-03-17,Matí,13.625,0.0,0.0,6.2875,3
2024-03-17,Nit,10.9625,0.0,0.0,4.6,3
2024-03-17,Tarda,16.575,0.0,0.0,11.1125,3
2024-03-18,Matí,12.7125,0.0,0.0,6.525,3
2024-03-18,Nit,12.5,0.0,0.0,3.0125,3
2024-03-18,Tarda,16.8375,0.0,0.0,7.5,3
2024-03-19,Matí,14.212499999999999,0.0,0.0,5.0625,3
2024-03-19,Nit,12.5125,0.0,0.0,3.2375000000000003,3
2024-03-19,Tarda,17.0,0.0,0.0,9.3625,1
2024-03-20,Matí,13.9125,0.0,0.0,9.3875,3
2024-03-20,Nit,12.225,0.0,0.0,5.3625,3
2024-03-20,Tarda,16.4875,0.0,0.0,12.987499999999999,3
2024-03-21,Matí,13.9875,0.0,0.0,8.075,3
2024-03-21,Nit,12.675,0.0,0.0,5.6125,3
2024-03-21,Tarda,16.45,0.0,0.0,9.6875,3
2024-03-22,Matí,16.15,0.0,0.0,7.275,3
2024-03-22,Nit,13.0375,0.0,0.0,3.8875,3
2024-03-22,Tarda,19.375,0.0,0.0,10.5125,3
2024-03-23,Matí,14.2375,0.0,0.0,7.4,3
2024-03-23,Nit,12.9125,0.0,0.0,5.2875,3
2024-03-23,Tarda,17.25,0.0,0.0,17.4,2
2024-03-24,Matí,13.9125,0.0,0.0,10.8625,3
2024-03-24,Nit,12.925,0.0,0.0,5.425,3
2024-03-24,Tarda,14.5125,0.0,0.0,12.8875,3
2024-03-25,Matí,12.75,1.7,1.7,6.0625,53
2024-03-25,Nit,12.65,0.4,0.4,4.9875,51
2024-03-25,Tarda,13.3625,2.6,2.6,12.4625,55
2024-03-26,Matí,14.15,6.3999999999999995,6.3999999999999995,10.4875,61
2024-03-26,Nit,12.075000000000001,2.4,2.4,8.8,53
2024-03-26,Tarda,16.087500000000002,0.1,0.1,15.1875,51
2024-03-27,Matí,9.425,0.0,0.0,10.875,3
2024-03-27,Nit,10.3,0.0,0.0,12.6875,3
2024-03-27,Tarda,14.5625,0.1,0.1,21.9875,51
2024-03-28,Matí,16.4875,0.0,0.0,21.1625,3
2024-03-28,Nit,15.7,0.0,0.0,25.4125,3
2024-03-28,Tarda,18.0375,0.0,0.0,19.975,3
2024-03-29,Matí,15.162500000000001,0.0,0.0,10.1875,3
2024-03-29,Nit,13.9375,0.0,0.0,7.75,3
2024-03-29,Tarda,17.1625,0.0,0.0,12.5125,3
2024-03-30,Matí,13.275,0.0,0.0,11.725,3
2024-03-30,Nit,13.0875,2.6,2.6,8.0625,61
2024-03-30,Tarda,15.1625,0.0,0.0,18.2875,3
2024-03-31,Matí,13.8,0.5,0.5,14.75,51
2024-03-31,Nit,13.025,4.2,4.2,23.8875,61
2024-03-31,Tarda,14.0,4.2,4.2,18.0375,61
2024-04-01,Matí,11.9125,0.0,0.0,13.8125,2
2024-04-01,Nit,11.0,0.0,0.0,9.5375,2
2024-04-01,Tarda,16.7,0.1,0.1,21.5875,51
2024-04-02,Matí,11.725,0.0,0.0,7.8125,3
2024-04-02,Nit,9.9875,0.0,0.0,7.175,3
2024-04-02,Tarda,15.2,0.0,0.0,15.2,3
2024-04-03,Matí,13.175,0.0,0.0,6.775,2
2024-04-03,Nit,10.9,0.0,0.0,5.8125,3
2024-04-03,Tarda,17.1625,0.0,0.0,8.6875,2
2024-04-04,Matí,13.537500000000001,0.0,0.0,8.1,3
2024-04-04,Nit,11.1375,0.0,0.0,3.1875,3
2024-04-04,Tarda,17.5125,0.0,0.0,13.174999999999999,3
2024-04-05,Matí,14.4125,0.0,0.0,6.95,3
2024-04-05,Nit,11.9625,0.0,0.0,4.725,3
2024-04-05,Tarda,17.5625,0.0,0.0,12.012500000000001,3
2024-04-06,Matí,15.05,0.0,0.0,8.15,3
2024-04-06,Nit,12.9125,0.0,0.0,5.5875,3
2024-04-06,Tarda,18.25,0.0,0.0,16.125,3
2024-04-07,Matí,16.9875,0.0,0.0,14.0875,3
2024-04-07,Nit,13.975,0.0,0.0,7.4625,3
2024-04-07,Tarda,18.2375,0.0,0.0,12.2,3
2024-04-08,Matí,16.6375,0.30000000000000004,0.30000000000000004,7.2375,51
2024-04-08,Nit,14.4375,0.0,0.0,6.9875,3
2024-04-08,Tarda,18.95,0.0,0.0,10.3625,3
2024-04-09,Matí,14.0125,0.1,0.1,11.4,51
2024-04-09,Nit,14.4375,2.4,2.4,6.15,61
2024-04-09,Tarda,13.8875,0.2,0.2,12.65,51
2024-04-10,Matí,10.7625,0.0,0.0,7.487500000000001,3
2024-04-10,Nit,9.2625,0.0,0.0,3.5375,0
2024-04-10,Tarda,15.3875,0.0,0.0,12.049999999999999,0
2024-04-11,Matí,12.6125,0.0,0.0,6.05,0
2024-04-11,Nit,10.4625,0.0,0.0,4.3875,0
2024-04-11,Tarda,18.1,0.0,0.0,12.05,1
2024-04-12,Matí,14.9625,0.0,0.0,6.862500000000001,0
2024-04-12,Nit,12.4375,0.0,0.0,5.5875,0
2024-04-12,Tarda,20.6375,0.0,0.0,11.6375,0
2024-04-13,Matí,17.3625,0.0,0.0,7.8125,0
2024-04-13,Nit,13.725,0.0,0.0,4.9375,2
2024-04-13,Tarda,21.1,0.0,0.0,8.5,1
2024-04-14,Matí,17.325,0.0,0.0,6.6125,0
2024-04-14,Nit,15.0875,0.0,0.0,5.3875,0
2024-04-14,Tarda,23.9625,0.0,0.0,15.775,0
2024-04-15,Matí,16.7,0.0,0.0,6.925,3
2024-04-15,Nit,13.975,0.0,0.0,4.925,3
2024-04-15,Tarda,19.3,0.0,0.0,12.025,3
2024-04-16,Matí,15.1125,2.4,2.4,6.85,53
2024-04-16,Nit,14.1125,0.3,0.3,5.6375,51
2024-04-16,Tarda,16.4375,0.2,0.2,18.8625,51
2024-04-17,Matí,13.7625,1.7999999999999998,1.7999999999999998,9.962499999999999,53
2024-04-17,Nit,13.925,0.4,0.4,7.925000000000001,51
2024-04-17,Tarda,15.4875,0.6,0.6,22.425,51
2024-04-18,Matí,13.1,1.2000000000000002,1.2000000000000002,10.5,51
2024-04-18,Nit,12.7375,0.4,0.4,9.8375,51
2024-04-18,Tarda,14.2125,3.1,3.1,17.7625,61
2024-04-19,Matí,10.8625,0.0,0.0,7.0375,1
2024-04-19,Nit,9.775,0.0,0.0,4.9,2
2024-04-19,Tarda,16.775,0.0,0.0,21.9875,0
2024-04-20,Matí,12.5125,0.0,0.0,8.6875,0
2024-04-20,Nit,10.775,0.0,0.0,6.3,0
2024-04-20,Tarda,16.475,0.0,0.0,12.15,0
2024-04-21,Matí,12.6375,0.0,0.0,7.6,3
2024-04-21,Nit,11.9125,0.0,0.0,4.6625,3
2024-04-21,Tarda,15.4375,0.0,0.0,15.375,3
2024-04-22,Matí,11.275,2.3,2.3,12.0,61
2024-04-22,Nit,11.8875,13.7,13.7,12.2625,65
2024-04-22,Tarda,13.25,1.4,1.4,13.675,53
2024-04-23,Matí,10.3875,0.2,0.2,5.3375,51
2024-04-23,Nit,9.225,7.7,7.7,7.575,63
2024-04-23,Tarda,12.3,0.1,0.1,11.3625,51
2024-04-24,Matí,8.975,0.0,0.0,7.8875,0
2024-04-24,Nit,7.8875,0.0,0.0,5.1625,3
2024-04-24,Tarda,14.325,0.0,0.0,16.4625,1
2024-04-25,Matí,12.925,0.6,0.6,20.15,51
2024-04-25,Nit,11.8875,0.0,0.0,8.5375,3
2024-04-25,Tarda,13.975,0.3,0.3,15.35,51
2024-04-26,Matí,12.3625,0.1,0.1,6.3625,51
2024-04-26,Nit,11.4375,0.1,0.1,4.3875,51
2024-04-26,Tarda,16.1875,0.1,0.1,14.4875,51
2024-04-27,Matí,15.725,0.4,0.4,12.825,51
2024-04-27,Nit,13.45,1.1,1.1,7.7375,53
2024-04-27,Tarda,17.0625,2.3,2.3,22.0875,61
2024-04-28,Matí,14.6,2.1,2.1,6.5,53
2024-04-28,Nit,14.1,4.8,4.8,5.0,63
2024-04-28,Tarda,15.525,0.8,0.8,11.3375,51
2024-04-29,Matí,13.7625,20.9,20.9,5.3375,63
2024-04-29,Nit,13.625,14.5,14.5,8.75,63
2024-04-29,Tarda,14.6125,51.5,51.5,21.375,65
2024-04-30,Matí,14.95,0.4,0.4,8.85,51
2024-04-30,Nit,14.0875,3.5,3.5,13.0,61
2024-04-30,Tarda,15.875,0.5,0.5,12.6,51
2024-05-01,Matí,14.3125,0.8999999999999999,0.8999999999999999,5.1625,53
2024-05-01,Nit,13.1,0.0,0.0,6.125,3
2024-05-01,Tarda,18.7375,1.4,1.4,15.025,55
2024-05-02,Matí,12.875,0.0,0.0,10.8,3
2024-05-02,Nit,11.2375,0.1,0.1,6.9,51
2024-05-02,Tarda,18.1625,0.2,0.2,14.425,51
2024-05-03,Matí,13.6,0.0,0.0,8.1125,1
2024-05-03,Nit,10.65,0.0,0.0,5.175000000000001,3
2024-05-03,Tarda,18.275,0.0,0.0,19.325,3
2024-05-04,Matí,14.987499999999999,0.0,0.0,8.325,3
2024-05-04,Nit,11.7375,0.0,0.0,4.6625,3
2024-05-04,Tarda,20.3,0.0,0.0,17.8125,3
2024-05-05,Matí,16.2125,0.0,0.0,5.7875,2
2024-05-05,Nit,13.325,0.0,0.0,4.8,3
2024-05-05,Tarda,18.0625,0.0,0.0,9.675,3
2024-05-06,Matí,16.6125,0.0,0.0,8.8375,3
2024-05-06,Nit,14.425,0.1,0.1,3.4875,51
2024-05-06,Tarda,16.7875,0.0,0.0,13.975,3
2024-05-07,Matí,16.1875,0.2,0.2,9.425,51
2024-05-07,Nit,14.0125,0.8,0.8,4.875,53
2024-05-07,Tarda,17.4125,0.0,0.0,11.525,2
2024-05-08,Matí,16.4,0.0,0.0,9.1625,1
2024-05-08,Nit,12.7875,0.0,0.0,4.6375,2
2024-05-08,Tarda,19.825,0.0,0.0,13.8125,1
2024-05-09,Matí,16.3625,0.0,0.0,6.875,0
2024-05-09,Nit,13.425,0.0,0.0,4.2,1
2024-05-09,Tarda,19.75,0.0,0.0,13.3125,0
2024-05-10,Matí,17.5,0.0,0.0,8.25,0
2024-05-10,Nit,14.0,0.0,0.0,4.1,0
2024-05-10,Tarda,22.3,0.0,0.0,14.025,0
2024-05-11,Matí,17.375,0.0,0.0,8.875,2
2024-05-11,Nit,14.375,0.0,0.0,4.1125,0
2024-05-11,Tarda,20.85,0.0,0.0,13.075,2
2024-05-12,Matí,18.0625,0.9,0.9,5.0625,53
2024-05-12,Nit,15.5375,0.0,0.0,2.6125,3
2024-05-12,Tarda,20.6625,0.0,0.0,11.9,3
2024-05-13,Matí,17.9625,0.0,0.0,6.4125,3
2024-05-13,Nit,16.1625,0.0,0.0,3.7125000000000004,3
2024-05-13,Tarda,20.2875,0.0,0.0,11.775,3
2024-05-14,Matí,17.8875,4.5,4.5,11.0,63
2024-05-14,Nit,16.475,0.0,0.0,4.9125,3
2024-05-14,Tarda,17.325,5.5,5.5,13.0625,63
2024-05-15,Matí,15.75,2.3,2.3,7.8125,55
2024-05-15,Nit,13.7375,0.2,0.2,3.675,51
2024-05-15,Tarda,17.15,6.6000000000000005,6.6000000000000005,10.125,63
2024-05-16,Matí,14.8625,2.4,2.4,6.2875000000000005,61
2024-05-16,Nit,13.3,0.0,0.0,3.9,3
2024-05-16,Tarda,17.0125,0.5,0.5,9.7875,51
2024-05-17,Matí,15.7125,1.7,1.7,7.725,61
2024-05-17,Nit,13.9375,0.0,0.0,4.075,3
2024-05-17,Tarda,18.4875,0.0,0.0,8.3875,2
2024-05-18,Matí,15.6375,2.1,2.1,8.125,61
2024-05-18,Nit,14.325,0.0,0.0,4.5625,3
2024-05-18,Tarda,18.175,0.0,0.0,13.775,1
2024-05-19,Matí,16.4125,0.0,0.0,9.6375,3
2024-05-19,Nit,14.5,0.0,0.0,3.0875,3
2024-05-19,Tarda,18.6,0.0,0.0,12.1,3
2024-05-20,Matí,17.5125,0.0,0.0,6.824999999999999,3
2024-05-20,Nit,15.425,0.0,0.0,3.8375,3
2024-05-20,Tarda,20.9,0.1,0.1,14.875,51
2024-05-21,Matí,16.475,0.30000000000000004,0.30000000000000004,6.4624999999999995,51
2024-05-21,Nit,15.0125,0.0,0.0,6.225,3
2024-05-21,Tarda,18.275,0.8,0.8,8.7375,53
2024-05-22,Matí,16.4,0.2,0.2,10.2125,51
2024-05-22,Nit,15.3625,5.6,5.6,5.6875,63
2024-05-22,Tarda,18.9,0.8,0.8,13.0375,51
2024-05-23,Matí,17.2375,0.0,0.0,10.1375,1
2024-05-23,Nit,14.5875,0.0,0.0,4.25,1
2024-05-23,Tarda,18.8,0.0,0.0,12.025,2
2024-05-24,Matí,17.3,0.8999999999999999,0.8999999999999999,7.425,53
2024-05-24,Nit,15.012500000000001,0.1,0.1,5.6625,51
2024-05-24,Tarda,18.875,0.0,0.0,13.4875,2
2024-05-25,Matí,17.0875,0.0,0.0,6.5,3
2024-05-25,Nit,14.7375,0.0,0.0,4.0375,2
2024-05-25,Tarda,20.2375,0.0,0.0,13.8625,3
2024-05-26,Matí,18.4,0.0,0.0,5.975,2
2024-05-26,Nit,15.3875,0.0,0.0,3.5625,3
2024-05-26,Tarda,21.2875,0.0,0.0,12.325,3
2024-05-27,Matí,19.4,0.0,0.0,10.0125,3
2024-05-27,Nit,17.4875,0.0,0.0,5.6875,3
2024-05-27,Tarda,21.0625,0.0,0.0,16.3,3
2024-05-28,Matí,19.1375,0.0,0.0,9.5375,2
2024-05-28,Nit,17.9375,0.0,0.0,4.2125,3
2024-05-28,Tarda,21.35,0.0,0.0,16.8625,3
2024-05-29,Matí,19.35,0.0,0.0,6.675,3
2024-05-29,Nit,17.1125,0.0,0.0,3.4625000000000004,3
2024-05-29,Tarda,22.6125,0.0,0.0,12.225,3
2024-05-30,Matí,20.65,0.0,0.0,7.7125,3
2024-05-30,Nit,18.1625,0.0,0.0,5.8625,3
2024-05-30,Tarda,22.175,0.0,0.0,15.3375,3
2024-05-31,Matí,20.075,0.2,0.2,16.575,51
2024-05-31,Nit,18.6125,0.0,0.0,6.125,3
2024-05-31,Tarda,21.474999999999998,0.0,0.0,20.2875,1
2024-06-01,Matí,18.7375,0.0,0.0,10.0375,3
2024-06-01,Nit,17.375,0.8,0.8,7.4875,51
2024-06-01,Tarda,19.975,1.9,1.9,12.637500000000001,55
2024-06-02,Matí,19.1875,0.1,0.1,9.9,51
