Codi_districte,fecha,Descripcio_torn,pct_congestion
8,2023-10-02,Matí,0.522380621724007
8,2023-10-02,Tarda,0.6704005883322983
8,2023-10-02,Nit,0.10056022881538661
9,2023-10-02,Matí,0.43815373523432005
9,2023-10-02,Tarda,0.5583183062531929
9,2023-10-02,Nit,0.05641367776329645
10,2023-10-02,Matí,0.327393182587116
10,2023-10-02,Tarda,0.36898966846363046
10,2023-10-02,Nit,0.0772490350088202
1,2023-10-03,Matí,0.5834790605471579
1,2023-10-03,Tarda,0.636341313746729
1,2023-10-03,Nit,0.1683593981536325
2,2023-10-03,Matí,0.6502364382409737
2,2023-10-03,Tarda,0.7489019440462288
2,2023-10-03,Nit,0.14118815176098806
3,2023-10-03,Matí,0.5589926180817536
3,2023-10-03,Tarda,0.6295699840272121
3,2023-10-03,Nit,0.11520813496698083
4,2023-10-03,Matí,0.5449624851358263
4,2023-10-03,Tarda,0.6109004436421546
4,2023-10-03,Nit,0.06595864178944247
5,2023-10-03,Matí,0.5632772057026599
5,2023-10-03,Tarda,0.6744320565399314
5,2023-10-03,Nit,0.07769403224504405
6,2023-10-03,Matí,0.5818171200447894
6,2023-10-03,Tarda,0.6507105088840941
6,2023-10-03,Nit,0.12496252184562984
7,2023-10-03,Matí,0.5189490095229884
7,2023-10-03,Tarda,0.5528155367424148
7,2023-10-03,Nit,0.0699189423989165
8,2023-10-03,Matí,0.6595283002133238
8,2023-10-03,Tarda,0.6498399996818446
8,2023-10-03,Nit,0.09421913170330555
9,2023-10-03,Matí,0.5414162035265231
9,2023-10-03,Tarda,0.5831282491549311
9,2023-10-03,Nit,0.05641890871899789
10,2023-10-03,Matí,0.39089746864261693
10,2023-10-03,Tarda,0.4239601180759667
10,2023-10-03,Nit,0.08495150617460184
1,2023-10-04,Matí,0.459604656334859
1,2023-10-04,Tarda,0.627784501324826
1,2023-10-04,Nit,0.18782256733064848
2,2023-10-04,Matí,0.5443195190139554
2,2023-10-04,Tarda,0.7410757247855143
2,2023-10-04,Nit,0.17627512657524064
3,2023-10-04,Matí,0.5050560170309487
3,2023-10-04,Tarda,0.6270212990894162
3,2023-10-04,Nit,0.129181638986527
4,2023-10-04,Matí,0.42253667887727736
4,2023-10-04,Tarda,0.5227272113877892
4,2023-10-04,Nit,0.08657712781838353
5,2023-10-04,Matí,0.47737270700873335
5,2023-10-04,Tarda,0.5941792940818221
5,2023-10-04,Nit,0.09472062020383569
6,2023-10-04,Matí,0.48034681585540984
6,2023-10-04,Tarda,0.6034772311165154
6,2023-10-04,Nit,0.14326658234527062
7,2023-10-04,Matí,0.42625064733844215
7,2023-10-04,Tarda,0.5148277694067999
7,2023-10-04,Nit,0.08233213002817955
8,2023-10-04,Matí,0.538539695939698
8,2023-10-04,Tarda,0.6994778130381832
8,2023-10-04,Nit,0.14480479451497164
9,2023-10-04,Matí,0.4499178303864707
9,2023-10-04,Tarda,0.5946731467061616
9,2023-10-04,Nit,0.08428026653931675
10,2023-10-04,Matí,0.29895540944824106
10,2023-10-04,Tarda,0.3987942958282545
10,2023-10-04,Nit,0.10315850876976546
1,2023-10-05,Matí,0.47317641440092634
1,2023-10-05,Tarda,0.6327691170921665
1,2023-10-05,Nit,0.1540587674754799
2,2023-10-05,Matí,0.4640735449383885
2,2023-10-05,Tarda,0.6063500596389464
2,2023-10-05,Nit,0.14351252681211263
3,2023-10-05,Matí,0.5141090308843129
3,2023-10-05,Tarda,0.606112663191936
3,2023-10-05,Nit,0.11276428619140594
4,2023-10-05,Matí,0.4124115004239745
4,2023-10-05,Tarda,0.481961985945706
4,2023-10-05,Nit,0.06467504008206298
5,2023-10-05,Matí,0.4405131652230745
5,2023-10-05,Tarda,0.5512350207402407
5,2023-10-05,Nit,0.06412577154724643
6,2023-10-05,Matí,0.4636711719399317
6,2023-10-05,Tarda,0.5846109527651338
6,2023-10-05,Nit,0.1215251515595152
7,2023-10-05,Matí,0.4108823983791441
7,2023-10-05,Tarda,0.5006686140321501
7,2023-10-05,Nit,0.06328915751840686
8,2023-10-05,Matí,0.48830604251175597
8,2023-10-05,Tarda,0.6193824817593786
8,2023-10-05,Nit,0.09631020952965638
9,2023-10-05,Matí,0.387293996292457
9,2023-10-05,Tarda,0.47442446419465323
9,2023-10-05,Nit,0.05675766325822234
10,2023-10-05,Matí,0.29220517817220226
10,2023-10-05,Tarda,0.3391958135367887
10,2023-10-05,Nit,0.0831383848180882
1,2023-10-06,Matí,0.5413070432148269
1,2023-10-06,Tarda,0.5818512941490479
1,2023-10-06,Nit,0.1463662129643294
2,2023-10-06,Matí,0.5464741125255755
2,2023-10-06,Tarda,0.6505183800353258
2,2023-10-06,Nit,0.10723116100310578
3,2023-10-06,Matí,0.5611468096349765
3,2023-10-06,Tarda,0.619006738756448
3,2023-10-06,Nit,0.13534559537996768
4,2023-10-06,Matí,0.46643004332721316
4,2023-10-06,Tarda,0.4945292982621204
4,2023-10-06,Nit,0.07432163641591226
5,2023-10-06,Matí,0.5161605955717629
5,2023-10-06,Tarda,0.5738002645358979
5,2023-10-06,Nit,0.05715298813337829
6,2023-10-06,Matí,0.501931163788489
6,2023-10-06,Tarda,0.5567646165746828
6,2023-10-06,Nit,0.11676833953277999
7,2023-10-06,Matí,0.4225721838608295
7,2023-10-06,Tarda,0.4965884880334083
7,2023-10-06,Nit,0.06493316151567274
8,2023-10-06,Matí,0.5196479000650369
8,2023-10-06,Tarda,0.6097822378796065
8,2023-10-06,Nit,0.08928153203920934
9,2023-10-06,Matí,0.4469956804380136
9,2023-10-06,Tarda,0.48404635957170417
9,2023-10-06,Nit,0.05149455868729943
10,2023-10-06,Matí,0.3117307067777019
10,2023-10-06,Tarda,0.3628954552716509
10,2023-10-06,Nit,0.08032491723857484
1,2023-10-07,Matí,0.5814947349858411
1,2023-10-07,Tarda,0.6202130486678197
1,2023-10-07,Nit,0.16672542203095295
2,2023-10-07,Matí,0.6966633853468341
2,2023-10-07,Tarda,0.7278043428348807
2,2023-10-07,Nit,0.14788269117615344
3,2023-10-07,Matí,0.649612180592561
3,2023-10-07,Tarda,0.649763922047078
3,2023-10-07,Nit,0.11993924634317821
4,2023-10-07,Matí,0.4804959983210503
4,2023-10-07,Tarda,0.5274741953390385
4,2023-10-07,Nit,0.07222333294729344
5,2023-10-07,Matí,0.598597670454157
5,2023-10-07,Tarda,0.6145417084502859
5,2023-10-07,Nit,0.0695048586551119
6,2023-10-07,Matí,0.576953925281493
6,2023-10-07,Tarda,0.6348915221391881
6,2023-10-07,Nit,0.12965156148608076
7,2023-10-07,Matí,0.516745600044828
7,2023-10-07,Tarda,0.5704342239103164
7,2023-10-07,Nit,0.07686863350650221
8,2023-10-07,Matí,0.5896058488177914
8,2023-10-07,Tarda,0.6222819494865256
8,2023-10-07,Nit,0.12106008448099403
9,2023-10-07,Matí,0.5278375395202719
9,2023-10-07,Tarda,0.552791378595028
9,2023-10-07,Nit,0.06875356819671617
10,2023-10-07,Matí,0.3782256911420196
10,2023-10-07,Tarda,0.37347200393790264
10,2023-10-07,Nit,0.08635052299884258
1,2023-10-08,Matí,0.5276375431847639
1,2023-10-08,Tarda,0.622329267299607
1,2023-10-08,Nit,0.1442847073532603
2,2023-10-08,Matí,0.5894620031914937
2,2023-10-08,Tarda,0.7211247897067379
2,2023-10-08,Nit,0.13445015100757315
3,2023-10-08,Matí,0.5615077216012485
3,2023-10-08,Tarda,0.6311888658519188
3,2023-10-08,Nit,0.10612055926683982
4,2023-10-08,Matí,0.4947963268526709
4,2023-10-08,Tarda,0.5136368019888604
4,2023-10-08,Nit,0.05454516875222096
5,2023-10-08,Matí,0.47988507085181
5,2023-10-08,Tarda,0.5256770160826657
5,2023-10-08,Nit,0.06107235426235555
6,2023-10-08,Matí,0.5019605311398154
6,2023-10-08,Tarda,0.6099770367054727
6,2023-10-08,Nit,0.11028507420427455
7,2023-10-08,Matí,0.45967678240491694
7,2023-10-08,Tarda,0.4998389288636044
7,2023-10-08,Nit,0.07118940287371953
8,2023-10-08,Matí,0.5713925358131638
8,2023-10-08,Tarda,0.6428298418467958
8,2023-10-08,Nit,0.10139194154070867
9,2023-10-08,Matí,0.4746312056391545
9,2023-10-08,Tarda,0.5531391953358473
9,2023-10-08,Nit,0.06076797973457422
10,2023-10-08,Matí,0.322828157366355
10,2023-10-08,Tarda,0.366788476532257
10,2023-10-08,Nit,0.07389025966650213
1,2023-10-09,Matí,0.5535655904877731
1,2023-10-09,Tarda,0.6530392122614128
1,2023-10-09,Nit,0.12948478356959864
2,2023-10-09,Matí,0.5544857472181389
2,2023-10-09,Tarda,0.6585969511973015
2,2023-10-09,Nit,0.12183611330273937
3,2023-10-09,Matí,0.5503697068502559
3,2023-10-09,Tarda,0.6543428473332152
3,2023-10-09,Nit,0.09709009586021213
4,2023-10-09,Matí,0.45484618246621045
4,2023-10-09,Tarda,0.5157889619775942
4,2023-10-09,Nit,0.06051931789296479
5,2023-10-09,Matí,0.5426342852766657
5,2023-10-09,Tarda,0.593962164468721
5,2023-10-09,Nit,0.0550437986497517
6,2023-10-09,Matí,0.5000246309325613
6,2023-10-09,Tarda,0.5994069923485671
6,2023-10-09,Nit,0.10407552167997551
7,2023-10-09,Matí,0.43428664633535874
7,2023-10-09,Tarda,0.4988249223891003
7,2023-10-09,Nit,0.05590135121868619
8,2023-10-09,Matí,0.5773058813659866
8,2023-10-09,Tarda,0.6006248832573173
8,2023-10-09,Nit,0.07628621497237568
9,2023-10-09,Matí,0.48239174668323037
9,2023-10-09,Tarda,0.5429982206286018
9,2023-10-09,Nit,0.04793152244830904
10,2023-10-09,Matí,0.4034197255831861
10,2023-10-09,Tarda,0.39671835793034776
10,2023-10-09,Nit,0.06530065792539291
1,2023-10-10,Matí,0.5824937858612449
1,2023-10-10,Tarda,0.6350726999771062
1,2023-10-10,Nit,0.15015474197253464
2,2023-10-10,Matí,0.6953259762531606
2,2023-10-10,Tarda,0.7279029640169793
2,2023-10-10,Nit,0.12468398211841396
3,2023-10-10,Matí,0.6451639070909054
3,2023-10-10,Tarda,0.6724885824462293
3,2023-10-10,Nit,0.10727046976008017
4,2023-10-10,Matí,0.5762103382908838
4,2023-10-10,Tarda,0.5881492708813528
4,2023-10-10,Nit,0.07587957247259475
5,2023-10-10,Matí,0.5921472634231816
5,2023-10-10,Tarda,0.5893477774890145
5,2023-10-10,Nit,0.07016046369968897
6,2023-10-10,Matí,0.5477929381603133
6,2023-10-10,Tarda,0.6088553120081779
6,2023-10-10,Nit,0.1280508755694493
7,2023-10-10,Matí,0.513758434403109
7,2023-10-10,Tarda,0.5604461250738868
7,2023-10-10,Nit,0.05439470437130721
8,2023-10-10,Matí,0.6250207109876916
8,2023-10-10,Tarda,0.6888319741318318
8,2023-10-10,Nit,0.11128743503232384
9,2023-10-10,Matí,0.5320051197048813
9,2023-10-10,Tarda,0.5729114708876735
9,2023-10-10,Nit,0.05277889544297977
10,2023-10-10,Matí,0.3680529204584624
10,2023-10-10,Tarda,0.39416954761173295
10,2023-10-10,Nit,0.07735286268084268
1,2023-10-11,Matí,0.5031956293537101
1,2023-10-11,Tarda,0.6349320019241556
1,2023-10-11,Nit,0.17046959533576547
2,2023-10-11,Matí,0.5991015269857783
2,2023-10-11,Tarda,0.7461372575312452
2,2023-10-11,Nit,0.17226821090473857
3,2023-10-11,Matí,0.5854290136671935
3,2023-10-11,Tarda,0.6335704059103087
3,2023-10-11,Nit,0.1452251870280585
4,2023-10-11,Matí,0.4605930045779051
4,2023-10-11,Tarda,0.535501811799955
4,2023-10-11,Nit,0.07839320263565634
5,2023-10-11,Matí,0.5271108398164709
5,2023-10-11,Tarda,0.6515763501169393
5,2023-10-11,Nit,0.09007699402949437
6,2023-10-11,Matí,0.536360882120203
6,2023-10-11,Tarda,0.6172999816590146
6,2023-10-11,Nit,0.13197132971568226
7,2023-10-11,Matí,0.46044282897812794
7,2023-10-11,Tarda,0.5241199667651575
7,2023-10-11,Nit,0.07470778760457306
8,2023-10-11,Matí,0.640938462777506
8,2023-10-11,Tarda,0.69791147244496
8,2023-10-11,Nit,0.12793389089751567
9,2023-10-11,Matí,0.5117504018223393
9,2023-10-11,Tarda,0.5773390699885795
9,2023-10-11,Nit,0.07394098228048838
10,2023-10-11,Matí,0.3477642919095813
10,2023-10-11,Tarda,0.39385133237768744
10,2023-10-11,Nit,0.08969289817368534
1,2023-10-12,Matí,0.3661924970252078
1,2023-10-12,Tarda,0.5739351728935451
1,2023-10-12,Nit,0.1861322427512071
2,2023-10-12,Matí,0.2867285988689679
2,2023-10-12,Tarda,0.4902396348046222
2,2023-10-12,Nit,0.15916360899907622
3,2023-10-12,Matí,0.410867210404613
3,2023-10-12,Tarda,0.5021986018755182
3,2023-10-12,Nit,0.1571136553362156
4,2023-10-12,Matí,0.2358271550993387
4,2023-10-12,Tarda,0.3592537425432157
4,2023-10-12,Nit,0.08427445536958822
5,2023-10-12,Matí,0.29965082493178824
5,2023-10-12,Tarda,0.4594100166907628
5,2023-10-12,Nit,0.11339651590719235
6,2023-10-12,Matí,0.34812722480941394
6,2023-10-12,Tarda,0.492334768682087
6,2023-10-12,Nit,0.13908865795604328
7,2023-10-12,Matí,0.27685270265985923
7,2023-10-12,Tarda,0.39702136826171336
7,2023-10-12,Nit,0.07750341344637095
8,2023-10-12,Matí,0.3817446591789955
8,2023-10-12,Tarda,0.5505026228857618
8,2023-10-12,Nit,0.1280606335310036
9,2023-10-12,Matí,0.25342579744051247
9,2023-10-12,Tarda,0.39828930286851455
9,2023-10-12,Nit,0.09446791344010257
10,2023-10-12,Matí,0.22555889517868896
10,2023-10-12,Tarda,0.3304131217338003
10,2023-10-12,Nit,0.10547250307677536
1,2023-10-13,Matí,0.5252704017110968
1,2023-10-13,Tarda,0.6004978365471967
1,2023-10-13,Nit,0.13001645557635425
2,2023-10-13,Matí,0.5647555937237648
2,2023-10-13,Tarda,0.6510014716042302
2,2023-10-13,Nit,0.09839384492079849
3,2023-10-13,Matí,0.5549383122283045
3,2023-10-13,Tarda,0.5854419675211663
3,2023-10-13,Nit,0.12010803695917253
4,2023-10-13,Matí,0.4274005203816179
4,2023-10-13,Tarda,0.45821500187926884
4,2023-10-13,Nit,0.048147961732989734
5,2023-10-13,Matí,0.49748834810056614
5,2023-10-13,Tarda,0.5841870186722276
5,2023-10-13,Nit,0.07055397095847533
6,2023-10-13,Matí,0.5061226202431033
6,2023-10-13,Tarda,0.5874586011222752
6,2023-10-13,Nit,0.09372893926726761
7,2023-10-13,Matí,0.46072729283505554
7,2023-10-13,Tarda,0.4799630567064584
7,2023-10-13,Nit,0.049849688378769776
8,2023-10-13,Matí,0.5522356260965108
8,2023-10-13,Tarda,0.6147276687235662
8,2023-10-13,Nit,0.09487525764896725
9,2023-10-13,Matí,0.4445077384395277
9,2023-10-13,Tarda,0.5095009030947316
9,2023-10-13,Nit,0.060071720511360026
10,2023-10-13,Matí,0.32297848369204873
10,2023-10-13,Tarda,0.37349532537730523
10,2023-10-13,Nit,0.07121999050754524
1,2023-10-14,Matí,0.5858174331543976
1,2023-10-14,Tarda,0.5901657125893518
1,2023-10-14,Nit,0.09679895686650442
2,2023-10-14,Matí,0.6894260261058859
2,2023-10-14,Tarda,0.710685698262252
2,2023-10-14,Nit,0.07807097400681723
3,2023-10-14,Matí,0.6341766613127986
3,2023-10-14,Tarda,0.638180939488034
3,2023-10-14,Nit,0.08585145754437438
4,2023-10-14,Matí,0.5348733807618411
4,2023-10-14,Tarda,0.5312160916689348
4,2023-10-14,Nit,0.04157079139599821
5,2023-10-14,Matí,0.6167878141057884
5,2023-10-14,Tarda,0.6429048422092799
5,2023-10-14,Nit,0.04728034517587764
6,2023-10-14,Matí,0.602757643099869
6,2023-10-14,Tarda,0.6142114428755981
6,2023-10-14,Nit,0.07773946620493019
7,2023-10-14,Matí,0.5306053539017755
7,2023-10-14,Tarda,0.5259710576808394
7,2023-10-14,Nit,0.04266612815776453
8,2023-10-14,Matí,0.6893856824678299
8,2023-10-14,Tarda,0.7194889858993718
8,2023-10-14,Nit,0.0754539301976281
9,2023-10-14,Matí,0.530381044164138
9,2023-10-14,Tarda,0.565760581692363
9,2023-10-14,Nit,0.04163217775071291
10,2023-10-14,Matí,0.3743089945100271
10,2023-10-14,Tarda,0.39561697178335486
10,2023-10-14,Nit,0.061594872184429425
1,2023-10-15,Matí,0.5187919598391125
1,2023-10-15,Tarda,0.5733341783316541
1,2023-10-15,Nit,0.1378175400670305
2,2023-10-15,Matí,0.5854430839104886
2,2023-10-15,Tarda,0.6155736296803951
2,2023-10-15,Nit,0.12975404325980955
3,2023-10-15,Matí,0.5476297739864914
3,2023-10-15,Tarda,0.6007953611249289
3,2023-10-15,Nit,0.10680358909800597
4,2023-10-15,Matí,0.4425147256002972
4,2023-10-15,Tarda,0.4423398108688418
4,2023-10-15,Nit,0.061652493581213726
5,2023-10-15,Matí,0.5139793304007916
5,2023-10-15,Tarda,0.5026516692047018
5,2023-10-15,Nit,0.06486139104559717
6,2023-10-15,Matí,0.5020623028713737
6,2023-10-15,Tarda,0.5203577257184391
6,2023-10-15,Nit,0.12440378808602981
7,2023-10-15,Matí,0.44106817478652904
7,2023-10-15,Tarda,0.4372509945074824
7,2023-10-15,Nit,0.06705289091924234
8,2023-10-15,Matí,0.6066322898766656
8,2023-10-15,Tarda,0.6152289472053869
8,2023-10-15,Nit,0.11957337319454492
9,2023-10-15,Matí,0.4893751233590266
9,2023-10-15,Tarda,0.5461754720078323
9,2023-10-15,Nit,0.06289451776439697
10,2023-10-15,Matí,0.33883946674023824
10,2023-10-15,Tarda,0.34595233579360984
10,2023-10-15,Nit,0.0799895609060214
1,2023-10-16,Matí,0.49988158539638644
1,2023-10-16,Tarda,0.5736211939552703
1,2023-10-16,Nit,0.12806965247859906
2,2023-10-16,Matí,0.5552508348168225
2,2023-10-16,Tarda,0.6140038407630922
2,2023-10-16,Nit,0.12880418704748703
3,2023-10-16,Matí,0.515479229261473
3,2023-10-16,Tarda,0.600134910839799
3,2023-10-16,Nit,0.11171904356292797
4,2023-10-16,Matí,0.4132121877946947
4,2023-10-16,Tarda,0.45491582627071725
4,2023-10-16,Nit,0.05162011707365343
5,2023-10-16,Matí,0.48051488360977407
5,2023-10-16,Tarda,0.5440765631302775
5,2023-10-16,Nit,0.073769068190671
6,2023-10-16,Matí,0.46240254228885824
6,2023-10-16,Tarda,0.5366656350276718
6,2023-10-16,Nit,0.12250982145314777
7,2023-10-16,Matí,0.3940248792057109
7,2023-10-16,Tarda,0.4871140504691562
7,2023-10-16,Nit,0.05967240886461428
8,2023-10-16,Matí,0.54912333221326
8,2023-10-16,Tarda,0.560374000903086
8,2023-10-16,Nit,0.10805373378046211
9,2023-10-16,Matí,0.433623079476782
9,2023-10-16,Tarda,0.5111496275784352
9,2023-10-16,Nit,0.04576691238026383
10,2023-10-16,Matí,0.3263728673104453
10,2023-10-16,Tarda,0.35207538233011537
10,2023-10-16,Nit,0.0804145800416573
1,2023-10-17,Matí,0.5565918406526535
1,2023-10-17,Tarda,0.6095862200084283
1,2023-10-17,Nit,0.11459464832333363
2,2023-10-17,Matí,0.6561059128062191
2,2023-10-17,Tarda,0.7174824998785014
2,2023-10-17,Nit,0.12002858330438898
3,2023-10-17,Matí,0.5820280552522569
3,2023-10-17,Tarda,0.6251525666856393
3,2023-10-17,Nit,0.10491516121237278
4,2023-10-17,Matí,0.5227156130197104
4,2023-10-17,Tarda,0.5544107938221537
4,2023-10-17,Nit,0.039295032010846984
5,2023-10-17,Matí,0.5575772535647824
5,2023-10-17,Tarda,0.5838276813480446
5,2023-10-17,Nit,0.05566149087512558
6,2023-10-17,Matí,0.540431062994676
6,2023-10-17,Tarda,0.5990775237347502
6,2023-10-17,Nit,0.09495775996926151
7,2023-10-17,Matí,0.5139647995443065
7,2023-10-17,Tarda,0.5653697540720279
7,2023-10-17,Nit,0.04895685864841555
8,2023-10-17,Matí,0.6418114787783246
8,2023-10-17,Tarda,0.6487001495684652
8,2023-10-17,Nit,0.0834477143052529
9,2023-10-17,Matí,0.5395835455231199
9,2023-10-17,Tarda,0.5501475301993016
9,2023-10-17,Nit,0.041287312386187616
10,2023-10-17,Matí,0.38233851876292885
10,2023-10-17,Tarda,0.39630036807792807
10,2023-10-17,Nit,0.06917214766337557
1,2023-10-18,Matí,0.5307288605938555
1,2023-10-18,Tarda,0.6111158326047509
1,2023-10-18,Nit,0.16300183205786867
2,2023-10-18,Matí,0.6213147095774916
2,2023-10-18,Tarda,0.6700578135956303
2,2023-10-18,Nit,0.15233797474250424
3,2023-10-18,Matí,0.5855484998923474
3,2023-10-18,Tarda,0.6755205401210389
3,2023-10-18,Nit,0.15358579494793104
4,2023-10-18,Matí,0.46396729687831845
4,2023-10-18,Tarda,0.5329716759746138
4,2023-10-18,Nit,0.056388589074775924
5,2023-10-18,Matí,0.5593746685424257
5,2023-10-18,Tarda,0.5841461396427264
5,2023-10-18,Nit,0.07819206444888019
6,2023-10-18,Matí,0.5331110578139904
6,2023-10-18,Tarda,0.579448146683408
6,2023-10-18,Nit,0.136715163814808
7,2023-10-18,Matí,0.4544113901079136
7,2023-10-18,Tarda,0.534259947385466
7,2023-10-18,Nit,0.065611071723105
8,2023-10-18,Matí,0.635200947458337
8,2023-10-18,Tarda,0.6891573860556282
8,2023-10-18,Nit,0.10552596079490224
9,2023-10-18,Matí,0.5118530603042183
9,2023-10-18,Tarda,0.581224327773983
9,2023-10-18,Nit,0.06721914547475473
10,2023-10-18,Matí,0.3331052580180941
10,2023-10-18,Tarda,0.38398612691010514
10,2023-10-18,Nit,0.08159593501826452
1,2023-10-19,Matí,0.4605829274014044
1,2023-10-19,Tarda,0.5877727066033457
1,2023-10-19,Nit,0.18365615843432895
2,2023-10-19,Matí,0.4752856860514783
2,2023-10-19,Tarda,0.6625700304246516
2,2023-10-19,Nit,0.1623028226043636
3,2023-10-19,Matí,0.4815339536034059
3,2023-10-19,Tarda,0.6311646190605603
3,2023-10-19,Nit,0.18789294701456757
4,2023-10-19,Matí,0.4167727663142296
4,2023-10-19,Tarda,0.480977852508241
4,2023-10-19,Nit,0.08538312443476788
5,2023-10-19,Matí,0.42940931771665547
5,2023-10-19,Tarda,0.549992973905323
5,2023-10-19,Nit,0.08908666568532969
6,2023-10-19,Matí,0.44287514346681955
6,2023-10-19,Tarda,0.5670230199302287
6,2023-10-19,Nit,0.1492005437947666
7,2023-10-19,Matí,0.4124786547701496
7,2023-10-19,Tarda,0.4877167489221061
7,2023-10-19,Nit,0.09126111407674985
8,2023-10-19,Matí,0.4851246362893502
8,2023-10-19,Tarda,0.5871238058652434
8,2023-10-19,Nit,0.10938608596502128
9,2023-10-19,Matí,0.3777272887133111
9,2023-10-19,Tarda,0.4959504824750623
9,2023-10-19,Nit,0.09938651422506858
10,2023-10-19,Matí,0.2936452990159706
10,2023-10-19,Tarda,0.3761284374612328
10,2023-10-19,Nit,0.09699040231100176
1,2023-10-20,Matí,0.5011571234846688
1,2023-10-20,Tarda,0.594594846064817
1,2023-10-20,Nit,0.1737521889485325
2,2023-10-20,Matí,0.5753981192168033
2,2023-10-20,Tarda,0.6612393657153202
2,2023-10-20,Nit,0.15301170762702018
3,2023-10-20,Matí,0.5190323406129094
3,2023-10-20,Tarda,0.6204680219424774
3,2023-10-20,Nit,0.16739227856430872
4,2023-10-20,Matí,0.46102102015031365
4,2023-10-20,Tarda,0.4993516995282659
4,2023-10-20,Nit,0.10198920788926014
5,2023-10-20,Matí,0.5068444175399295
5,2023-10-20,Tarda,0.5383213266341372
5,2023-10-20,Nit,0.09056283896975277
6,2023-10-20,Matí,0.5000268841242507
6,2023-10-20,Tarda,0.5322836304646315
6,2023-10-20,Nit,0.14282461267450106
7,2023-10-20,Matí,0.434980162124524
7,2023-10-20,Tarda,0.4729268131739417
7,2023-10-20,Nit,0.07118458902145387
8,2023-10-20,Matí,0.5479759348733259
8,2023-10-20,Tarda,0.589054555481532
8,2023-10-20,Nit,0.10605953432620395
9,2023-10-20,Matí,0.4511668075965027
9,2023-10-20,Tarda,0.5011635168291912
9,2023-10-20,Nit,0.07761293834367856
10,2023-10-20,Matí,0.31172478712080737
10,2023-10-20,Tarda,0.33817390338114683
10,2023-10-20,Nit,0.08048071215640733
1,2023-10-21,Matí,0.5407101722998812
1,2023-10-21,Tarda,0.5887196184378707
1,2023-10-21,Nit,0.11932351032578546
2,2023-10-21,Matí,0.635843900885554
2,2023-10-21,Tarda,0.6793582470290186
2,2023-10-21,Nit,0.11034765380769421
3,2023-10-21,Matí,0.5715230695189034
3,2023-10-21,Tarda,0.6159968842334652
3,2023-10-21,Nit,0.1120892228400898
4,2023-10-21,Matí,0.5411975372061238
4,2023-10-21,Tarda,0.5207756113426729
4,2023-10-21,Nit,0.04011068198284544
5,2023-10-21,Matí,0.588066269558998
5,2023-10-21,Tarda,0.5616171261843768
5,2023-10-21,Nit,0.05201585701890842
6,2023-10-21,Matí,0.5586248214927093
6,2023-10-21,Tarda,0.5451795357567719
6,2023-10-21,Nit,0.08544973679474485
7,2023-10-21,Matí,0.538488060370473
7,2023-10-21,Tarda,0.563133440729656
7,2023-10-21,Nit,0.05982477545535684
8,2023-10-21,Matí,0.6273081010182948
8,2023-10-21,Tarda,0.655548113407936
8,2023-10-21,Nit,0.09331851671614284
9,2023-10-21,Matí,0.5345387464886119
9,2023-10-21,Tarda,0.5434269728545661
9,2023-10-21,Nit,0.04140934897938943
10,2023-10-21,Matí,0.36518577905220245
10,2023-10-21,Tarda,0.3324713976992983
10,2023-10-21,Nit,0.05896381744055235
1,2023-10-22,Matí,0.5461145011505184
1,2023-10-22,Tarda,0.6250311641283822
1,2023-10-22,Nit,0.13015692262144196
2,2023-10-22,Matí,0.6103308583601027
2,2023-10-22,Tarda,0.6663136168580993
2,2023-10-22,Nit,0.11504045544853801
3,2023-10-22,Matí,0.5793894321867277
3,2023-10-22,Tarda,0.6102207465315425
3,2023-10-22,Nit,0.10866164300335386
4,2023-10-22,Matí,0.46428841353726635
4,2023-10-22,Tarda,0.46802466620481414
4,2023-10-22,Nit,0.046257830907562775
5,2023-10-22,Matí,0.5589301756799858
5,2023-10-22,Tarda,0.5906382631274116
5,2023-10-22,Nit,0.05269987656303891
6,2023-10-22,Matí,0.5510769810888133
6,2023-10-22,Tarda,0.59634162973382
6,2023-10-22,Nit,0.10994562204798436
7,2023-10-22,Matí,0.5078481569211206
7,2023-10-22,Tarda,0.5265021315317518
7,2023-10-22,Nit,0.062497993740327315
8,2023-10-22,Matí,0.6242643780680409
8,2023-10-22,Tarda,0.643878684183721
8,2023-10-22,Nit,0.09850378896033476
9,2023-10-22,Matí,0.5065608441921954
9,2023-10-22,Tarda,0.5117600624176529
9,2023-10-22,Nit,0.05203158422689255
10,2023-10-22,Matí,0.3623246992394843
10,2023-10-22,Tarda,0.3884935296184389
10,2023-10-22,Nit,0.06998281486519535
1,2023-10-23,Matí,0.4343784797226712
1,2023-10-23,Tarda,0.5930103434307623
1,2023-10-23,Nit,0.13652019489241868
2,2023-10-23,Matí,0.4715115190990331
2,2023-10-23,Tarda,0.6392483681918235
2,2023-10-23,Nit,0.12325440475379887
3,2023-10-23,Matí,0.42168941229874457
3,2023-10-23,Tarda,0.5539894108296914
3,2023-10-23,Nit,0.11928403996259819
4,2023-10-23,Matí,0.3974266963982379
4,2023-10-23,Tarda,0.5049327362530359
4,2023-10-23,Nit,0.07464959291130721
5,2023-10-23,Matí,0.40470612251694743
5,2023-10-23,Tarda,0.5414105628547028
5,2023-10-23,Nit,0.06727636845557232
6,2023-10-23,Matí,0.45511379717727435
6,2023-10-23,Tarda,0.5551042349495029
6,2023-10-23,Nit,0.10779365767055712
7,2023-10-23,Matí,0.3728474458404733
